scraped_at,link,title,price,useful_area,m2_value,neighborhood,city,rooms,condo_value,iptu,total_area,suites,parking,floor,transaction_type
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-quadras-economicas-lucio-costa-guara-df-eptg-qe-1-740375,EPTG QE 1,198000.0,30.0,6600.0,QUADRAS ECONOMICAS LUCIO COSTA,GUARÁ,1,0.0,0.0,52.0,0,1,1,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-rua-15-769117,Rua 15,95000.0,50.0,1900.0,GUARA II,GUARÁ,2,50.0,0.0,0.0,0,0,0,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-avenida-pau-brasil-761053,Avenida Pau Brasil,799000.0,105.0,7609.0,SUL,ÁGUAS CLARAS,4,0.0,0.0,105.0,1,1,0,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-avenida-parque-aguas-claras-698749,Avenida Parque Águas Claras  - Residencial Madison,640000.0,73.0,8767.0,SUL,ÁGUAS CLARAS,3,595.0,0.0,73.0,1,0,0,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-industrial-taguatinga-df-qi-3-694934,QI 3,250000.0,55.0,4545.0,SETOR INDUSTRIAL,TAGUATINGA,2,399.0,0.0,0.01,1,1,0,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-octogonal-brasilia-df-aos-01-799765,AOS 01,900000.0,68.0,13235.0,OCTOGONAL,BRASÍLIA,2,900.0,1250.0,0.0,0,1,2,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sobradinho-sobradinho-df-quadra-5-comercio-local-4-792830,Quadra 5 Comércio Local 4,340000.0,120.0,2833.0,SOBRADINHO,SOBRADINHO,3,0.0,0.0,120.0,1,2,0,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-ccsw-2-51238,CCSW 2,1320000.0,92.0,14347.0,SUDOESTE,BRASÍLIA,2,1250.0,2819.0,92.0,1,2,0,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-25-804781,Rua 25  - Residencial Le Ciel,1489999.0,150.0,9933.0,SUL,ÁGUAS CLARAS,4,1230.0,0.0,0.0,4,2,13,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-09-809782,CA 09,590000.0,54.0,10925.0,LAGO NORTE,BRASÍLIA,1,436.0,1004.0,95.0,1,1,0,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-mansoes-olinda-aguas-lindas-de-goias-go-qa-32-754156,QA 32,25000.0,64.88,385.0,MANSOES OLINDA,ÁGUAS LINDAS DE GOIÁS,2,0.0,0.0,0.0,0,0,0,sale
2023-07-28 16:51:08,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-102-795893,SQNW 102,1270000.0,68.93,18424.0,NOROESTE,BRASÍLIA,2,0.0,0.0,68.93,2,2,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-ceilandia-norte-ceilandia-df-qnn-27-748810,QNN 27,485000.0,88.0,5511.0,CEILANDIA NORTE,CEILÂNDIA,3,0.0,0.0,0.0,3,2,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-25-776353,Rua 25,365000.0,39.0,9358.0,NORTE,ÁGUAS CLARAS,1,437.0,62.0,39.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-pau-brasil-738967,Avenida Pau Brasil,380000.0,41.0,9268.0,SUL,ÁGUAS CLARAS,1,410.0,0.0,0.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-taguatinga-sul-taguatinga-df-csg-3-723284,CSG 3,799000.0,100.0,7990.0,TAGUATINGA SUL,TAGUATINGA,2,0.0,0.0,0.0,1,0,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-sul-taguatinga-df-csb-7-801720,CSB 7,750000.0,97.52,7690.0,TAGUATINGA SUL,TAGUATINGA,3,785.0,984.0,0.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-quadra-203-794802,Quadra 203,777000.0,87.0,8931.0,SUL,ÁGUAS CLARAS,3,914.0,106.0,87.0,1,2,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-sul-samambaia-df-qs-110-751377,QS 110,250000.0,47.0,5319.0,SAMAMBAIA SUL,SAMAMBAIA,2,380.0,400.0,57.0,1,1,1,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-568130,SQNW 311,3800000.0,303.0,12541.0,NOROESTE,BRASÍLIA,3,1465.0,0.0,560.0,3,4,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-rua-37-678071,Rua 37,550000.0,58.0,9482.0,SUL,ÁGUAS CLARAS,2,0.0,0.0,58.0,0,0,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-shn-quadra-1-760813,SHN Quadra 1,320000.0,33.0,9696.0,ASA NORTE,BRASÍLIA,1,0.0,0.0,33.0,0,0,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-quadra-207-153408,Quadra 207  - IMPRENSA IV,740000.0,83.0,8915.0,SUL,ÁGUAS CLARAS,3,595.0,141.0,0.0,1,2,4,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-rua-37-768675,Rua 37,620000.0,60.0,10333.0,SUL,ÁGUAS CLARAS,2,619.0,0.0,60.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-norte-taguatinga-df-sagoca-648149,SAGOCA,345000.0,62.28,5539.0,TAGUATINGA NORTE,TAGUATINGA,3,0.0,0.0,0.0,1,1,4,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-18-769192,Rua 18,645000.0,70.0,9214.0,NORTE,ÁGUAS CLARAS,2,489.0,960.0,110.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sgan-914-493959,SGAN 914,375000.0,34.3,10932.0,ASA NORTE,BRASÍLIA,1,310.0,65.0,45.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-quadras-economicas-lucio-costa-guara-df-eptg-qe-2-bloco-a-5-742042,EPTG QE 2 Bloco A 5,340000.0,62.0,5483.0,QUADRAS ECONOMICAS LUCIO COSTA,GUARÁ,3,0.0,0.0,75.0,0,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-rua-copaiba-744685,Rua COPAIBA  - Residencial Impressa lll,580000.0,56.0,10357.0,SUL,ÁGUAS CLARAS,2,650.0,0.0,0.0,2,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-18-677970,Rua 18,630000.0,67.0,9402.0,NORTE,ÁGUAS CLARAS,2,488.0,800.0,67.0,0,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-306-809086,SQS 306,1700000.0,154.0,11038.0,ASA SUL,BRASÍLIA,3,1390.0,207.0,154.0,1,0,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-quadra-205-653007,Quadra 205,549000.0,58.0,9465.0,SUL,ÁGUAS CLARAS,2,0.0,0.0,0.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-109-bloco-e-668153,SQS 109 Bloco E,1360000.0,136.0,10000.0,ASA SUL,BRASÍLIA,3,901.0,0.0,0.0,1,1,1,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-avenida-das-araucarias-762185,Avenida das Araucárias  - Residencial Via Enseada,550000.0,60.0,9166.0,SUL,ÁGUAS CLARAS,2,440.0,0.0,0.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-areal-aguas-claras-df-qs-5-rua-310-728458,QS 5 Rua 310,200000.0,43.6,4587.0,AREAL,ÁGUAS CLARAS,2,0.0,0.0,76.93,0,1,3,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-h-783852,SQNW 307 Bloco H,1240000.0,73.46,16879.0,NOROESTE,BRASÍLIA,2,829.0,0.0,73.46,1,2,5,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-area-especial-02-791349,Área Especial 02,589000.0,63.0,9349.0,GUARA II,GUARÁ,2,450.0,0.0,117.0,1,1,3,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-634760,SGCV,970000.0,72.7,13342.0,PARK SUL,BRASÍLIA,3,0.0,0.0,84.7,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-vicente-pires-vicente-pires-df-rua-6-806039,Rua 6,850000.0,274.0,3102.0,VICENTE PIRES,VICENTE PIRES,4,0.0,0.0,400.0,4,6,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-quadras-economicas-lucio-costa-guara-df-eptg-qe-4-696301,EPTG QE 4,360000.0,57.0,6315.0,QUADRAS ECONOMICAS LUCIO COSTA,GUARÁ,2,340.0,0.0,0.0,0,2,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-20-714320,Rua 20  - Condomínio Park Avenue,635000.0,79.0,8037.0,SUL,ÁGUAS CLARAS,3,870.0,0.0,0.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-area-especial-02-modulo-a-511817,Área Especial 02 Módulo A,530000.0,57.0,9298.0,GUARA II,GUARÁ,2,405.0,613.0,57.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-central-gama-df-quadra-11-575779,Quadra 11,459000.0,64.0,7171.0,SETOR CENTRAL,GAMA,2,0.0,0.0,64.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-norte-aguas-claras-df-rua-13-693244,Rua 13,950000.0,98.0,9693.0,NORTE,ÁGUAS CLARAS,4,0.0,0.0,0.0,2,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-norte-aguas-claras-df-rua-26-760511,Rua 26  - Residencial Moliére,1350000.0,145.0,9310.0,NORTE,ÁGUAS CLARAS,4,0.0,0.0,0.0,3,2,7,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-nucleo-bandeirante-nucleo-bandeirante-df-terceira-avenida-area-especial-3-711918,Terceira Avenida Área Especial 3,115000.0,20.0,5750.0,NUCLEO BANDEIRANTE,NÚCLEO BANDEIRANTE,1,0.0,0.0,20.0,0,0,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-shn-quadra-1-797547,SHN Quadra 1,689000.0,72.0,9569.0,ASA NORTE,BRASÍLIA,2,0.0,0.0,0.0,1,0,17,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-09-771799,CA 09  - Liberty Lago,539000.0,55.0,9800.0,LAGO NORTE,BRASÍLIA,1,433.0,1073.0,0.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-306-797660,SQS 306,1625000.0,154.0,10551.0,ASA SUL,BRASÍLIA,3,1450.0,0.0,0.0,1,0,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-ccsw-2-524568,CCSW 2,790000.0,58.12,13592.0,SUDOESTE,BRASÍLIA,2,600.0,0.0,108.35,1,0,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-norte-aguas-claras-df-avenida-flamboyant-798575,Avenida Flamboyant,945000.0,144.0,6562.0,NORTE,ÁGUAS CLARAS,4,0.0,0.0,144.0,1,2,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-setor-industrial-gama-df-quadra-1-790325,Quadra 1  - Residencial Gamaggiore,450000.0,70.0,6428.0,SETOR INDUSTRIAL,GAMA,3,380.0,0.0,70.0,1,1,9,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-782837,SQNW 109,3350000.0,242.0,13842.0,NOROESTE,BRASÍLIA,3,1800.0,0.0,0.0,2,3,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-quadra-206-710464,Quadra 206  - Tower Club Residence,759000.0,89.0,8528.0,SUL,ÁGUAS CLARAS,2,0.0,0.0,89.0,2,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-ii-guara-df-area-especial-02-a-modulo-b-798287,Área Especial 02 A Módulo B,735000.0,87.0,8448.0,GUARA II,GUARÁ,3,725.0,938.0,152.0,1,2,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-noroeste-brasilia-df-clnw-10-11-730052,CLNW 10/11,385000.0,30.0,12833.0,NOROESTE,BRASÍLIA,1,0.0,0.0,0.0,0,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-416-bloco-i-768833,SQS 416 Bloco I,950000.0,93.0,10215.0,ASA SUL,BRASÍLIA,2,750.0,0.0,0.0,1,0,2,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-industrial-taguatinga-df-qi-24-lotes-14-a-27-765516,QI 24 LoteS 14 A 27,300000.0,52.0,5769.0,SETOR INDUSTRIAL,TAGUATINGA,2,411.0,38.0,52.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-sul-taguatinga-df-csb-10-724713,CSB 10,1220000.0,133.0,9172.0,TAGUATINGA SUL,TAGUATINGA,3,980.0,0.0,156.0,2,2,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-parque-sao-bernardo-valparaiso-de-goias-go-rua-10-654406,Rua 10,140000.0,63.0,2222.0,PARQUE SAO BERNARDO,VALPARAÍSO DE GOIÁS,2,30.0,203.0,0.0,0,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-riacho-fundo-ii-riacho-fundo-df-qn-14f-conjunto-7-802369,QN 14F Conjunto 7,179000.0,50.0,3580.0,RIACHO FUNDO II,RIACHO FUNDO,2,250.0,0.0,51.0,0,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-taguatinga-centro-taguatinga-df-quadra-c-7-753579,Quadra C 7,595000.0,75.0,7933.0,TAGUATINGA CENTRO,TAGUATINGA,2,500.0,0.0,75.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-13-809751,SGCV Lote 13,365000.0,27.0,13518.0,PARK SUL,BRASÍLIA,1,650.0,0.0,35.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-quadra-205-779999,Quadra 205,848990.0,97.0,8752.0,SUL,ÁGUAS CLARAS,3,900.0,1350.0,97.0,2,2,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-ccsw-1-lote-5-755283,CCSW 1 Lote 5,3750000.0,290.0,12931.0,SUDOESTE,BRASÍLIA,4,2200.0,6000.0,0.0,4,4,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-305-668720,SQS 305,1330000.0,154.0,8636.0,ASA SUL,BRASÍLIA,3,1242.0,0.0,0.0,0,0,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-35-680594,Rua 35,809000.0,90.0,8988.0,SUL,ÁGUAS CLARAS,3,0.0,0.0,134.06,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sobradinho-sobradinho-df-quadra-7-comercio-local-27-742573,Quadra 7 Comércio Local 27,415000.0,62.0,6693.0,SOBRADINHO,SOBRADINHO,2,360.0,0.0,0.0,1,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-11-102085,SGCV Lote 11,255000.0,26.0,9807.0,PARK SUL,BRASÍLIA,1,0.0,0.0,0.0,0,1,0,sale
2023-07-28 16:51:09,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-eqs-414-415-794903,EQS 414/415,415000.0,45.0,9222.0,ASA SUL,BRASÍLIA,1,445.0,0.0,45.0,0,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-avenida-das-araucarias-752526,Avenida das Araucárias  - Edifício Comandatuba - Península,1650000.0,180.0,9166.0,SUL,ÁGUAS CLARAS,4,0.0,0.0,180.0,3,3,27,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-108-790372,SQS 108,2100000.0,140.0,15000.0,ASA SUL,BRASÍLIA,3,0.0,0.0,0.0,1,0,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-das-figueiras-760492,Rua DAS FIGUEIRAS  - Edifício Atenas,320000.0,45.0,7111.0,NORTE,ÁGUAS CLARAS,2,0.0,0.0,0.0,0,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-qmsw-4-785376,QMSW 4  - Edifício Porto Ravena,370000.0,25.0,14800.0,SUDOESTE,BRASÍLIA,1,382.0,724.0,25.0,0,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-ceilandia-sul-ceilandia-df-qnn-12-809358,QNN 12,250000.0,58.0,4310.0,CEILANDIA SUL,CEILÂNDIA,2,320.0,0.0,58.0,1,1,6,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-grande-colorado-sobradinho-df-condominio-jardim-europa-ii-802459,Condomínio Jardim Europa II,180000.0,50.0,3600.0,GRANDE COLORADO,SOBRADINHO,2,0.0,0.0,50.0,0,0,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-setor-habitacional-contagem-sobradinho-df-df-425-km-3-773727,DF 425 KM 3,85000.0,38.0,2236.0,SETOR HABITACIONAL CONTAGEM,SOBRADINHO,1,0.0,0.0,0.0,1,0,3,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-cln-114-524618,CLN 114,160000.0,38.0,4210.0,ASA NORTE,BRASÍLIA,1,0.0,500.0,100.0,0,0,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-avenida-parque-aguas-claras-conjunto-8-750290,Avenida Parque Águas Claras Conjunto 8  - Residencial Keila Alves,400000.0,69.0,5797.0,NORTE,ÁGUAS CLARAS,3,650.0,800.0,81.0,1,1,5,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-norte-samambaia-df-qr-412-conjunto-17-a-800437,QR 412 Conjunto 17 A,210000.0,58.0,3620.0,SAMAMBAIA NORTE,SAMAMBAIA,2,0.0,0.0,58.0,0,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-24-570353,Rua 24  - La Belle Maison Personnalisée,340000.0,31.88,10664.0,NORTE,ÁGUAS CLARAS,1,450.0,0.0,67.0,1,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-18-762132,Rua 18  - Residencial Ilha Bela,1990000.0,230.0,8652.0,SUL,ÁGUAS CLARAS,4,1557.0,383.0,373.53,2,3,17,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sof-sul-setor-industrial-df-sof-sul-quadra-7-conjunto-a-403833,SOF SUL Quadra 7 Conjunto A  - Haus by Novka,968954.0,72.18,13424.0,SOF SUL,SETOR INDUSTRIAL,3,0.0,0.0,0.0,1,1,3,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-110-810600,SQNW 110,1495000.0,95.42,15667.0,NOROESTE,BRASÍLIA,3,1212.0,0.0,95.42,1,2,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-316-bloco-h-693822,SQN 316 Bloco H,750000.0,55.31,13559.0,ASA NORTE,BRASÍLIA,2,485.0,1266.0,0.0,0,0,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-setor-industrial-taguatinga-df-qi-24-646171,QI 24,770000.0,130.0,5923.0,SETOR INDUSTRIAL,TAGUATINGA,3,0.0,1200.0,170.0,1,2,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-park-sul-brasilia-df-sgcv-lote-13-761374,SGCV Lote 13  - Vista Park Sul Hplus Long Stay,835000.0,54.0,15462.0,PARK SUL,BRASÍLIA,2,980.0,0.0,0.0,1,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-316-475288,SQN 316,1450000.0,128.0,11328.0,ASA NORTE,BRASÍLIA,3,900.0,0.0,196.0,2,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-areal-aguas-claras-df-qs-5-rua-860-463365,QS 5 Rua 860  - Bella Vida,540000.0,71.0,7605.0,AREAL,ÁGUAS CLARAS,3,0.0,0.0,0.0,1,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-21-443305,Rua 21,795000.0,147.0,5408.0,SUL,ÁGUAS CLARAS,3,0.0,244.0,147.0,3,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-park-sul-brasilia-df-smas-conjunto-c-401132,SMAS Conjunto C,1050000.0,77.5,13548.0,PARK SUL,BRASÍLIA,2,800.0,0.0,0.0,1,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-sul-taguatinga-df-csb-10-714923,CSB 10,540000.0,70.0,7714.0,TAGUATINGA SUL,TAGUATINGA,3,0.0,0.0,0.0,1,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-regiao-dos-lagos-sobradinho-df-eptg-chacara-53a-720153,EPTG Chacará 53A,350000.0,160.0,2187.0,REGIAO DOS LAGOS,SOBRADINHO,4,0.0,0.0,160.0,0,0,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-311-bloco-c-796031,SQS 311 Bloco C,2900000.0,227.0,12775.0,ASA SUL,BRASÍLIA,4,2100.0,0.0,0.0,2,2,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-seps-713-913-695990,SEPS 713/913,349000.0,25.0,13960.0,ASA SUL,BRASÍLIA,1,390.0,1260.0,0.0,0,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-ii-guara-df-area-especial-02-modulo-a-695038,Área Especial 02 Módulo A,770000.0,82.5,9333.0,GUARA II,GUARÁ,3,710.0,912.0,82.5,1,2,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-i-guara-df-qi-18-bloco-g-718912,QI 18 Bloco G,270000.0,48.0,5625.0,GUARA I,GUARÁ,3,375.0,0.0,60.0,1,1,3,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-21-810258,Rua 21  - Residencial Palladium,585000.0,76.0,7697.0,NORTE,ÁGUAS CLARAS,3,0.0,0.0,0.0,1,1,11,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-qd-301-conjunto-10-797007,QD 301 Conjunto 10,398000.0,58.0,6862.0,NORTE,ÁGUAS CLARAS,2,0.0,0.0,58.0,1,1,0,sale
2023-07-28 16:51:10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-nucleo-bandeirante-nucleo-bandeirante-df-avenida-central-blocos-1315-1425-784993,Avenida Central Blocos 1315/1425,175000.0,38.0,4605.0,NUCLEO BANDEIRANTE,NÚCLEO BANDEIRANTE,1,90.0,0.0,39.0,0,0,0,sale
