scraped_at,link,title,useful_area,m2_value,neighborhood,city,rooms,suites,parking,total_area,floor,condo_value,iptu,price,transaction_type
2023-07-28 16:51:28,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-671319,SCES Trecho 4,68.0,24691.0,ASA SUL,BRASÍLIA,1,1,1,0.0,2,0.0,0.0,1679000.0,sale
2023-07-28 16:51:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-shn-quadra-1-788530,SHN Quadra 1,88.0,11931.0,ASA NORTE,BRASÍLIA,2,2,2,88.0,0,0.0,0.0,1050000.0,sale
2023-07-28 16:51:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-sul-samambaia-df-qs-517-conjunto-h-499409,QS 517 Conjunto H,70.0,4142.0,SAMAMBAIA SUL,SAMAMBAIA,2,1,1,70.0,0,200.0,0.0,289990.0,sale
2023-07-28 16:51:28,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-norte-aguas-claras-df-quadra-103-765705,Quadra 103,139.0,7697.0,NORTE,ÁGUAS CLARAS,4,1,2,184.0,0,1200.0,1464.0,1070000.0,sale
2023-07-28 16:51:28,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-277486,SQSW 500  - Parque Itamaraty,172.0,16029.0,SUDOESTE,BRASÍLIA,4,4,3,172.0,0,0.0,0.0,2757017.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-22-765577,Rua 22,67.0,9701.0,NORTE,ÁGUAS CLARAS,2,1,1,67.0,0,696.0,0.0,650000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-755354,SQNW 107,123.0,14552.0,NOROESTE,BRASÍLIA,3,3,3,0.0,0,0.0,0.0,1790000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-2-3-lote-a-721710,CLNW 2/3 Lote A,54.52,15957.0,NOROESTE,BRASÍLIA,2,0,1,54.52,1,0.0,0.0,870000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-taguatinga-centro-taguatinga-df-quadra-c-12-794646,Quadra C 12,60.0,4035.0,TAGUATINGA CENTRO,TAGUATINGA,2,0,2,0.0,0,440.0,600.0,242100.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-jequitiba-785419,Avenida Jequitibá,50.0,6600.0,SUL,ÁGUAS CLARAS,1,0,1,0.0,0,0.0,0.0,330000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-quadra-203-763467,Quadra 203  - Residencial Portal das Andorinhas,156.0,9423.0,SUL,ÁGUAS CLARAS,4,2,2,0.0,0,851.0,1669.0,1470000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-qmsw-6-809466,QMSW 6,41.0,7317.0,SUDOESTE,BRASÍLIA,1,0,1,41.0,0,441.0,0.0,300000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-parque-da-barragem-setor-05-aguas-lindas-de-goias-go-quadra-10-conjunto-a-595648,Quadra 10 Conjunto A,53.0,2547.0,PARQUE DA BARRAGEM SETOR 05,ÁGUAS LINDAS DE GOIÁS,2,0,1,53.0,0,0.0,0.0,135000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-jacaranda-667781,Avenida Jacarandá  - Spot Apartments Hplus Long Stay,33.0,9242.0,SUL,ÁGUAS CLARAS,1,0,1,46.0,0,0.0,0.0,305000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-norte-samambaia-df-qi-416-conjunto-2-615553,QI 416 Conjunto 2,54.0,5740.0,SAMAMBAIA NORTE,SAMAMBAIA,2,1,1,0.0,0,0.0,0.0,310000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-babacu-612390,Rua Babaçu  - Première Private Life,245.0,7342.0,SUL,ÁGUAS CLARAS,4,4,4,0.0,0,0.0,0.0,1799000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-taguatinga-norte-taguatinga-df-cnb-1-757181,CNB 1,60.0,4166.0,TAGUATINGA NORTE,TAGUATINGA,2,0,0,0.0,3,350.0,0.0,250000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-i-guara-df-qi-14-686661,QI 14,50.0,7000.0,GUARA I,GUARÁ,2,0,1,50.0,1,0.0,0.0,350000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-305-769253,SQSW 305,95.0,12105.0,SUDOESTE,BRASÍLIA,3,1,1,95.0,0,923.0,2235.0,1150000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-24-715059,Rua 24,32.0,9031.0,NORTE,ÁGUAS CLARAS,1,0,1,32.0,0,340.0,0.0,289000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-quadra-205-748327,Quadra 205,243.0,8016.0,SUL,ÁGUAS CLARAS,4,2,3,0.0,4,1800.0,2771.0,1948000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-111-768647,SQS 111,237.0,13080.0,ASA SUL,BRASÍLIA,4,2,2,237.0,0,880.0,0.0,3100000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-vicente-pires-vicente-pires-df-rua-4b-chacara-286-682953,Rua 4B Chacará 286,68.0,3455.0,VICENTE PIRES,VICENTE PIRES,2,1,0,68.0,6,230.0,0.0,235000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-310-bloco-b-539774,SQN 310 Bloco B,136.0,11397.0,ASA NORTE,BRASÍLIA,4,1,1,0.0,0,850.0,2169.0,1550000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-das-araucarias-694646,Avenida das Araucárias  - Blend Apartments Hplus Long Stay,32.0,10781.0,SUL,ÁGUAS CLARAS,1,0,1,0.0,0,360.0,50.0,345000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-402-749418,SQS 402,103.0,8737.0,ASA SUL,BRASÍLIA,3,1,0,182.0,1,704.0,1690.0,900000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-30-604447,Rua 30  - Edifício L Essence Du Parc,118.41,9712.0,NORTE,ÁGUAS CLARAS,3,3,2,0.0,0,0.0,0.0,1150000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-rua-18-771703,Rua 18  - Edifício Centrale,64.0,8359.0,SUL,ÁGUAS CLARAS,2,1,1,64.0,9,577.0,850.0,535000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-ade-aguas-claras-df-ade-conjunto-04-723776,ADE Conjunto 04,46.0,3043.0,ADE,ÁGUAS CLARAS,2,0,0,46.0,0,0.0,0.0,140000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-212-bloco-g-687542,SQN 212 Bloco G,167.0,11916.0,ASA NORTE,BRASÍLIA,2,1,1,247.0,0,881.0,2137.0,1990000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-rua-12-755939,Rua 12,57.0,10385.0,SUL,ÁGUAS CLARAS,1,1,2,0.0,0,0.0,0.0,591963.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-avenida-parque-aguas-claras-quadra-301-conjunto-08-746637,Avenida Parque Águas Claras Quadra 301 Conjunto 08,59.0,6593.0,NORTE,ÁGUAS CLARAS,2,1,1,59.0,0,495.0,0.0,389000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-30-697302,Rua 30  - Residencial Deborah Cristina,128.0,8984.0,SUL,ÁGUAS CLARAS,4,2,2,0.0,0,0.0,0.0,1150000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-novo-cruzeiro-df-shces-quadra-401-746099,SHCES Quadra 401,42.0,8690.0,NOVO,CRUZEIRO,2,0,0,0.0,0,0.0,0.0,365000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-riacho-fundo-ii-riacho-fundo-df-qc-5-conjunto-10-756743,QC 5 Conjunto 10,52.0,3269.0,RIACHO FUNDO II,RIACHO FUNDO,2,0,1,52.0,0,326.0,500.0,170000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-taguatinga-sul-taguatinga-df-csg-3-756759,CSG 3,37.0,8918.0,TAGUATINGA SUL,TAGUATINGA,1,0,1,37.0,0,300.0,0.0,330000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-vicente-pires-vicente-pires-df-rua-5-636119,Rua 5,56.0,4464.0,VICENTE PIRES,VICENTE PIRES,2,0,1,0.0,0,280.0,0.0,250000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-norte-samambaia-df-qs-408-752489,QS 408,47.0,5000.0,SAMAMBAIA NORTE,SAMAMBAIA,2,0,1,0.0,5,0.0,0.0,235000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-avenida-das-araucarias-747087,Avenida das Araucárias  - Residencial Montserrat,92.0,8043.0,SUL,ÁGUAS CLARAS,3,1,2,116.0,0,970.0,1397.0,740000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-25-753880,Rua 25,264.0,9507.0,SUL,ÁGUAS CLARAS,4,4,3,264.0,0,0.0,0.0,2510000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-jequitiba-705667,Avenida Jequitibá  - Condomínio Residencial Edifício Ícaro,41.0,7658.0,SUL,ÁGUAS CLARAS,1,0,1,41.0,10,410.0,0.0,314000.0,sale
2023-07-28 16:51:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-avenida-das-castanheiras-768053,Avenida das Castanheiras  - Edifício Real Splendor,47.0,9340.0,NORTE,ÁGUAS CLARAS,1,0,0,0.0,0,530.0,800.0,439000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-104-bloco-e-638641,SQSW 104 Bloco E,200.0,13950.0,SUDOESTE,BRASÍLIA,4,3,2,0.0,2,1700.0,0.0,2790000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sclrn-714-bloco-d-807895,SCLRN 714 Bloco D,37.0,5945.0,ASA NORTE,BRASÍLIA,1,0,0,37.0,0,288.0,118.0,220000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-taguatinga-centro-taguatinga-df-quadra-c-6-757637,Quadra C 6,70.0,6285.0,TAGUATINGA CENTRO,TAGUATINGA,2,1,1,82.0,14,441.0,1090.0,440000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-octogonal-brasilia-df-aos-07-779454,AOS 07,66.0,12575.0,OCTOGONAL,BRASÍLIA,2,0,1,0.0,5,0.0,0.0,830000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-25-667630,Rua 25  - Maison Viviane Rinaldi,58.0,8362.0,NORTE,ÁGUAS CLARAS,2,1,1,58.0,14,514.0,950.0,485000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-c-790568,SQNW 309 Bloco C,210.5,16344.0,NOROESTE,BRASÍLIA,4,4,3,0.0,0,0.0,0.0,3440609.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-qi-31-lote-07-768412,QI 31 Lote 07,61.43,7406.0,GUARA II,GUARÁ,2,0,1,61.43,0,0.0,0.0,455000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-industrial-taguatinga-df-qi-24-lotes-14-a-27-444458,QI 24 LoteS 14 A 27  - TOP LIFE BEACH,50.0,6200.0,SETOR INDUSTRIAL,TAGUATINGA,2,0,1,0.0,18,320.0,0.0,310000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-vicente-pires-vicente-pires-df-rua-1-607920,Rua 1,100.0,2846.0,VICENTE PIRES,VICENTE PIRES,2,1,0,0.0,0,0.0,0.0,284650.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-quadra-208-765316,Quadra 208  - Edifício Costa Azul,103.0,8689.0,SUL,ÁGUAS CLARAS,3,1,2,103.0,0,0.0,0.0,895000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-rua-18-792969,Rua 18,42.0,3095.0,GUARA II,GUARÁ,2,0,0,42.0,0,0.0,0.0,130000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-shtn-trecho-1-774709,SHTN Trecho 1,47.0,10212.0,ASA NORTE,BRASÍLIA,1,1,0,47.0,0,0.0,0.0,480000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-colonia-agricola-samambaia-vicente-pires-df-chacara-149-736244,Chacará 149,80.0,5487.0,COLONIA AGRICOLA SAMAMBAIA,VICENTE PIRES,3,1,1,80.0,0,530.0,0.0,439000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-riacho-fundo-ii-riacho-fundo-df-qn-31-conjunto-5-744648,QN 31 Conjunto 5,50.0,3400.0,RIACHO FUNDO II,RIACHO FUNDO,2,0,1,0.0,0,0.0,0.0,170000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-regiao-dos-lagos-sobradinho-df-rodovia-df-250-791281,Rodovia DF 250,73.0,3561.0,REGIAO DOS LAGOS,SOBRADINHO,2,0,0,73.0,0,70.0,0.0,260000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-4-5-lote-i-661188,CLNW 4/5 Lote I,75.0,12687.0,NOROESTE,BRASÍLIA,2,1,1,75.0,2,0.0,0.0,951552.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-quadra-205-701383,Quadra 205  - Residencial Jandaia,243.0,7613.0,SUL,ÁGUAS CLARAS,4,4,3,0.0,4,1800.0,0.0,1850000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-chacaras-quedas-do-descoberto-aguas-lindas-de-goias-go-quadra-52-595780,Quadra 52,65.0,2153.0,CHACARAS QUEDAS DO DESCOBERTO,ÁGUAS LINDAS DE GOIÁS,2,0,0,65.0,0,0.0,0.0,140000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-28-725900,Rua 28  - Via Paradiso,106.0,8632.0,NORTE,ÁGUAS CLARAS,3,1,1,0.0,0,800.0,0.0,915000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-ccsw-5-760043,CCSW 5,43.0,7906.0,SUDOESTE,BRASÍLIA,1,1,1,0.0,0,0.0,0.0,340000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-quadra-107-rua-e-736862,Quadra 107 Rua E,79.0,7215.0,NORTE,ÁGUAS CLARAS,3,1,1,177.0,0,767.0,0.0,570000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-central-gama-df-quadra-56-793746,Quadra 56,63.0,3333.0,SETOR CENTRAL,GAMA,2,0,1,0.0,0,0.0,0.0,210000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-37-699360,Rua 37  - Condomínio Residencial Espanha,92.0,8804.0,SUL,ÁGUAS CLARAS,3,2,1,92.0,8,0.0,708.0,810000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-riacho-fundo-ii-riacho-fundo-df-qn-22-conjunto-3-758871,QN 22 Conjunto 3,50.0,4200.0,RIACHO FUNDO II,RIACHO FUNDO,2,0,1,0.0,0,179.0,0.0,210000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-440292,SQSW 500  - Parque Monumental,199.71,17870.0,SUDOESTE,BRASÍLIA,4,4,3,0.0,3,0.0,0.0,3568899.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-samambaia-norte-samambaia-df-qr-406-712552,QR 406,108.0,4074.0,SAMAMBAIA NORTE,SAMAMBAIA,3,1,1,0.0,11,0.0,0.0,440000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-210-601562,SQS 210,100.0,12500.0,ASA SUL,BRASÍLIA,3,1,1,0.0,0,0.0,0.0,1250000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-taguatinga-norte-taguatinga-df-cnb-12-lote-21-794749,CNB 12 Lote 21,56.0,3928.0,TAGUATINGA NORTE,TAGUATINGA,2,0,1,77.0,0,0.0,0.0,220000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-novo-cruzeiro-df-shces-quadra-407-697000,SHCES Quadra 407,65.0,9692.0,NOVO,CRUZEIRO,3,1,0,0.0,0,300.0,58.0,630000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-rua-37-761999,Rua 37  - Real Celebration Life Club,33.0,10151.0,SUL,ÁGUAS CLARAS,1,0,0,0.0,0,0.0,0.0,335000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-ii-guara-df-area-especial-4-693367,Área Especial 4,97.12,10245.0,GUARA II,GUARÁ,3,1,2,0.0,5,780.0,0.0,995000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-candangolandia-candangolandia-df-qof-conjunto-b-771882,QOF Conjunto B,55.0,4000.0,CANDANGOLANDIA,CANDANGOLÂNDIA,2,0,0,0.0,0,0.0,0.0,220000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-10-11-lote-c-700744,CLNW 10/11 Lote C,35.0,13057.0,NOROESTE,BRASÍLIA,1,1,1,0.0,0,0.0,0.0,457000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-shn-quadra-1-404537,SHN Quadra 1,38.0,10526.0,ASA NORTE,BRASÍLIA,1,0,0,38.0,0,723.0,65.0,400000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-11-754247,SGCV Lote 11  - Park Studios,28.0,13214.0,PARK SUL,BRASÍLIA,1,0,1,0.0,0,0.0,0.0,370000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-d-454178,SQNW 110 Bloco D,125.0,17040.0,NOROESTE,BRASÍLIA,3,1,2,125.0,0,1256.0,233.0,2130000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-riacho-fundo-ii-riacho-fundo-df-qs-15-conjunto-1-804200,QS 15 Conjunto 1,70.0,928.0,RIACHO FUNDO II,RIACHO FUNDO,3,1,1,70.0,0,0.0,0.0,65000.0,sale
2023-07-28 16:51:30,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-guara-ii-guara-df-area-especial-04-lotes-e-f-774918,Area Especial 04 Lotes E F,123.0,10334.0,GUARA II,GUARÁ,4,4,2,216.0,0,0.0,0.0,1271200.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-30-684834,Rua 30,55.0,9054.0,NORTE,ÁGUAS CLARAS,1,1,1,55.0,0,477.0,789.0,498000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-203-685067,SQN 203,110.0,16363.0,ASA NORTE,BRASÍLIA,4,1,1,0.0,0,0.0,0.0,1800000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-quadra-205-769212,Quadra 205  - Residencial Edifício Ingrid,60.0,7500.0,SUL,ÁGUAS CLARAS,2,1,1,60.0,9,600.0,0.0,450000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-avenida-das-araucarias-683950,Avenida das Araucárias  - Península Lazer E Urbanismo,180.0,8777.0,SUL,ÁGUAS CLARAS,4,3,3,0.0,0,0.0,0.0,1580000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-rua-5-670090,Rua 5,55.0,2908.0,GUARA II,GUARÁ,2,0,0,56.0,0,80.0,350.0,159990.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-norte-aguas-claras-df-avenida-flamboyant-787373,Avenida Flamboyant  - Edifício Flamboyant,112.0,6339.0,NORTE,ÁGUAS CLARAS,4,1,1,112.0,0,540.0,882.0,710000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-norte-aguas-claras-df-rua-copaiba-657913,Rua COPAIBA,31.0,8709.0,NORTE,ÁGUAS CLARAS,1,1,1,0.0,0,365.0,0.0,270000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-412-785635,SQS 412,42.0,8333.0,ASA SUL,BRASÍLIA,1,0,0,0.0,0,400.0,0.0,350000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-industrial-taguatinga-df-qi-12-770718,QI 12,58.0,6551.0,SETOR INDUSTRIAL,TAGUATINGA,2,1,1,58.0,0,350.0,500.0,380000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-quadra-208-806571,Quadra 208,80.0,7975.0,SUL,ÁGUAS CLARAS,3,1,2,0.0,0,540.0,0.0,638000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-novo-cruzeiro-df-shces-quadra-501-642329,SHCES Quadra 501,45.0,8000.0,NOVO,CRUZEIRO,2,0,1,45.0,0,300.0,0.0,360000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-306-bloco-i-802544,SQNW 306 Bloco I,125.0,14410.0,NOROESTE,BRASÍLIA,3,1,2,0.0,1,0.0,0.0,1801275.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-eqrsw-2-3-793847,EQRSW 2/3,30.0,7533.0,SUDOESTE,BRASÍLIA,1,0,0,35.0,0,415.0,580.0,226000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-jacaranda-723873,Avenida Jacarandá,37.0,10540.0,SUL,ÁGUAS CLARAS,1,1,1,37.0,0,405.0,1421.0,390000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-taguatinga-sul-taguatinga-df-csg-3-796681,CSG 3  - Tagua Life,47.0,7019.0,TAGUATINGA SUL,TAGUATINGA,1,1,1,0.0,7,359.0,0.0,329900.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-qe-38-bloco-a-739628,QE 38 Bloco A,55.0,5581.0,GUARA II,GUARÁ,2,0,1,0.0,3,0.0,0.0,307000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-vicente-pires-vicente-pires-df-rua-12-chacara-145-703019,Rua 12 Chacará 145,167.0,2844.0,VICENTE PIRES,VICENTE PIRES,3,2,2,0.0,0,80.0,0.0,475000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-das-araucarias-790819,Avenida das Araucárias  - Blend Apartments Hplus Long Stay,0.33,1045454.0,SUL,ÁGUAS CLARAS,1,1,1,0.0,12,420.0,0.0,345000.0,sale
2023-07-28 16:51:31,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-qi-27-lote-6-704022,QI 27 Lote 6,67.0,6641.0,GUARA II,GUARÁ,2,1,1,96.0,0,764.0,0.0,445000.0,sale
