dt_scraping,link,title,price,useful_area,m2_value,neighborhood,city,rooms,parking,condo_value,iptu,total_area,land_area,floor,floor_properties,suites,exchange,financing
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-303-bloco-i-797172,SQN 303 Bloco I,2800.0,64.0,43.0,ASA NORTE,BRASÍLIA,2,1,765.0,1982.0,0.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-seps-712-912-lote-c-761380,SEPS 712/912 LOTE C,1100.0,31.0,35.0,ASA SUL,BRASÍLIA,1,1,330.0,266.0,31.0,0.0,0,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-clnw-10-11-lote-i-260581,CLNW 10/11 Lote I,1700.0,32.0,53.0,NOROESTE,BRASÍLIA,1,2,629.0,0.0,32.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-ceilandia-norte-ceilandia-df-qnn-5-conjunto-c-71012,QNN 5 Conjunto C,460.0,26.0,17.0,CEILANDIA NORTE,CEILÂNDIA,1,0,0.0,103.0,26.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-norte-aguas-claras-df-avenida-flamboyant-79630,Avenida Flamboyant,3500.0,116.0,30.0,NORTE,ÁGUAS CLARAS,3,2,716.0,0.0,116.0,0.0,0,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-786122,Avenida das Araucárias,1600.0,33.0,48.0,SUL,ÁGUAS CLARAS,1,1,419.0,43.0,76.0,0.0,0,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-park-sul-brasilia-df-sgcv-786704,SGCV,1700.0,38.0,44.0,PARK SUL,BRASÍLIA,1,1,410.0,136.0,0.0,0.0,4,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-noroeste-brasilia-df-sqnw-311-bloco-c-290525,SQNW 311 Bloco C,2000.0,30.0,66.0,NOROESTE,BRASÍLIA,1,1,338.0,222.0,0.0,0.0,0,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-37-774598,Rua 37,2200.0,60.0,36.0,NORTE,ÁGUAS CLARAS,2,1,613.0,0.0,70.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-nucleo-bandeirante-nucleo-bandeirante-df-sopi-conjunto-d-790906,SOPI Conjunto D,900.0,50.0,18.0,NUCLEO BANDEIRANTE,NÚCLEO BANDEIRANTE,2,0,150.0,79.0,50.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-5-438130,QMSW 5  - ED. BOULEVARD ANTARES,1850.0,31.0,59.0,SUDOESTE,BRASÍLIA,1,1,330.0,0.0,53.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-park-sul-brasilia-df-sgcv-lote-11-795626,SGCV Lote 11,1150.0,27.0,42.0,PARK SUL,BRASÍLIA,1,1,388.0,111.0,27.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-guara-ii-guara-df-qe-28-bloco-a-771223,QE 28 Bloco A,700.0,40.0,17.0,GUARA II,GUARÁ,1,0,0.0,312.0,0.0,0.0,2,4,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-ceilandia-norte-ceilandia-df-qnm-18-conjunto-f-349174,QNM 18 Conjunto F,700.0,34.0,20.0,CEILANDIA NORTE,CEILÂNDIA,1,0,0.0,17.0,34.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-jardins-mangueiral-brasilia-df-qc-11-rua-m-780666,QC 11 Rua M,1750.0,47.0,37.0,JARDINS MANGUEIRAL,BRASÍLIA,2,1,307.0,827.0,47.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-714-715-bloco-g-291841,SCRN 714/715 Bloco G,700.0,22.0,31.0,ASA NORTE,BRASÍLIA,1,0,213.0,299.0,0.0,0.0,1,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-302-bloco-d-802127,SQNW 302 Bloco D,5000.0,71.0,70.0,NOROESTE,BRASÍLIA,2,2,692.0,4555.0,0.0,0.0,0,,2,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-guara-i-guara-df-qi-1-bloco-s-775436,QI 1 Bloco S,1200.0,55.0,21.0,GUARA I,GUARÁ,2,1,390.0,0.0,0.0,0.0,1,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-5-lote-7-bloco-b-798738,QMSW 5 Lote 7 Bloco B,2400.0,25.0,96.0,SUDOESTE,BRASÍLIA,1,0,197.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qnb-7-736388,QNB 7,600.0,23.0,26.0,TAGUATINGA NORTE,TAGUATINGA,1,0,0.0,0.0,0.0,0.0,1,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-flamboyant-784305,Avenida Flamboyant,1450.0,31.0,46.0,NORTE,ÁGUAS CLARAS,1,2,472.0,0.0,31.0,0.0,0,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-sul-brasilia-df-shigs-713-bloco-y-413955,SHIGS 713 Bloco Y,1300.0,30.0,43.0,ASA SUL,BRASÍLIA,1,0,0.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-samambaia-norte-samambaia-df-qr-210-conjunto-5-161774,QR 210 Conjunto 5,1000.0,60.0,16.0,SAMAMBAIA NORTE,SAMAMBAIA,2,1,460.0,0.0,0.0,0.0,2,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-stn-bloco-k-133624,STN Bloco K,1400.0,30.0,46.0,ASA NORTE,BRASÍLIA,1,1,363.0,112.0,30.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shtn-trecho-1-783761,SHTN Trecho 1,3000.0,51.0,58.0,ASA NORTE,BRASÍLIA,1,1,2200.0,2000.0,0.0,0.0,2,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sul-aguas-claras-df-quadra-203-781909,Quadra 203  - Condomínio Residencial Pau Brasil,3500.0,62.0,56.0,SUL,ÁGUAS CLARAS,2,1,480.0,0.0,62.0,0.0,22,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-das-pitangueiras-87636,Rua Das Pitangueiras,2700.0,60.0,45.0,NORTE,ÁGUAS CLARAS,2,1,431.0,581.0,0.0,0.0,4,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-4-lote-4-bloco-b-781602,CCSW 4 Lote 4 Bloco B,1200.0,33.0,36.0,SUDOESTE,BRASÍLIA,1,1,498.0,72.0,33.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-norte-aguas-claras-df-avenida-das-castanheiras-769468,Avenida das Castanheiras,1800.0,32.0,56.0,NORTE,ÁGUAS CLARAS,1,1,0.0,0.0,0.0,0.0,0,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-ceilandia-norte-ceilandia-df-qnn-27-modulo-c-790571,QNN 27 Módulo C,1400.0,53.0,26.0,CEILANDIA NORTE,CEILÂNDIA,2,1,480.0,624.0,0.0,0.0,13,8,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-i-guara-df-qi-5-bloco-a-774603,QI 5 Bloco A,2200.0,31.0,70.0,GUARA I,GUARÁ,1,1,349.0,3262.0,0.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-303-bloco-a-800675,SQNW 303 Bloco A,5100.0,68.0,75.0,NOROESTE,BRASÍLIA,2,2,790.0,2000.0,68.0,0.0,2,2,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-parque-aguas-claras-784419,Avenida Parque Águas Claras,1350.0,31.0,43.0,NORTE,ÁGUAS CLARAS,1,1,360.0,630.0,0.0,0.0,0,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-guara-ii-guara-df-qi-31-lote-15-278765,QI 31 Lote 15,1400.0,60.0,23.0,GUARA II,GUARÁ,2,1,570.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-316-bloco-d-736162,CLN 316 Bloco D,1900.0,48.0,39.0,ASA NORTE,BRASÍLIA,1,0,445.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qng-28-774862,QNG 28,650.0,35.0,18.0,TAGUATINGA NORTE,TAGUATINGA,1,0,0.0,0.0,35.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-norte-aguas-claras-df-rua-das-paineiras-553206,Rua DAS PAINEIRAS,1300.0,32.2,40.0,NORTE,ÁGUAS CLARAS,1,1,533.0,722.0,70.3,0.0,14,6,1,Sim,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sobradinho-sobradinho-df-quadra-5-191811,Quadra 5,1500.0,70.0,21.0,SOBRADINHO,SOBRADINHO,2,0,0.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-307-bloco-c-782824,SQNW 307 Bloco C,6000.0,84.0,71.0,NOROESTE,BRASÍLIA,2,2,0.0,0.0,0.0,0.0,0,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-octogonal-brasilia-df-area-especial-01-02-797591,Área Especial 01/02,1700.0,40.0,42.0,OCTOGONAL,BRASÍLIA,1,0,476.0,871.0,0.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sul-aguas-claras-df-quadra-203-803239,Quadra 203  - Residencial Portal das Andorinhas,3600.0,87.0,41.0,SUL,ÁGUAS CLARAS,2,4,1075.0,111.0,87.0,87.0,12,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-111-bloco-d-186820,SQN 111 Bloco D,5000.0,90.0,55.0,ASA NORTE,BRASÍLIA,3,1,908.0,326.0,0.0,0.0,3,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-209-bloco-c-806510,SQN 209 Bloco C,2850.0,90.85,31.0,ASA NORTE,BRASÍLIA,2,0,813.0,238.0,69.55,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-riacho-fundo-ii-riacho-fundo-df-qn-7d-804464,QN 7D,850.0,50.0,17.0,RIACHO FUNDO II,RIACHO FUNDO,2,1,0.0,0.0,50.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-novo-cruzeiro-df-shces-quadra-605-bloco-i-228330,SHCES Quadra 605 Bloco I,1900.0,48.0,39.0,NOVO,CRUZEIRO,2,1,370.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-norte-aguas-claras-df-rua-13-802808,Rua 13,2500.0,91.0,27.0,NORTE,ÁGUAS CLARAS,3,1,650.0,110.0,0.0,0.0,0,,1,,
2023-07-21 21:32:15,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-setor-sul-gama-df-quadra-8-749276,Quadra 8,1750.0,55.0,31.0,SETOR SUL,GAMA,2,1,0.0,0.0,0.0,0.0,0,,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-cln-114-bloco-a-316810,CLN 114 Bloco A,900.0,30.0,30.0,ASA NORTE,BRASÍLIA,1,0,250.0,116.0,30.0,0.0,1,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sgan-914-162344,SGAN 914,1450.0,36.0,40.0,ASA NORTE,BRASÍLIA,1,1,499.0,80.0,50.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-taguatinga-sul-taguatinga-df-qsd-53-594302,QSD 53,750.0,40.0,18.0,TAGUATINGA SUL,TAGUATINGA,1,0,334.0,0.0,40.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-colonia-agricola-samambaia-vicente-pires-df-chacara-122-791929,Chacará 122,1600.0,30.0,53.0,COLONIA AGRICOLA SAMAMBAIA,VICENTE PIRES,1,1,0.0,0.0,30.0,0.0,0,,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-115-bloco-e-419544,SQN 115 Bloco E,3950.0,110.0,35.0,ASA NORTE,BRASÍLIA,3,1,1064.0,395.0,110.0,0.0,0,,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-nucleo-bandeirante-nucleo-bandeirante-df-sopi-conjunto-a-771909,SOPI Conjunto A,1100.0,55.0,20.0,NUCLEO BANDEIRANTE,NÚCLEO BANDEIRANTE,2,0,200.0,140.0,65.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-octogonal-brasilia-df-aos-04-bloco-d-785403,AOS 04 Bloco D,4500.0,97.0,46.0,OCTOGONAL,BRASÍLIA,3,1,1024.0,315.0,97.0,0.0,0,,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-riacho-fundo-riacho-fundo-df-qs-4-conjunto-1-776099,QS 4 Conjunto 1,1400.0,100.0,14.0,RIACHO FUNDO,RIACHO FUNDO,2,0,120.0,0.0,0.0,0.0,1,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-311-bloco-f-768344,SQN 311 Bloco F,9000.0,200.0,45.0,ASA NORTE,BRASÍLIA,4,4,2400.0,0.0,240.0,0.0,1,2,3,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-park-sul-brasilia-df-sgcv-lote-13-628722,SGCV Lote 13,1400.0,26.1,53.0,PARK SUL,BRASÍLIA,1,0,650.0,777.0,0.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-das-figueiras-791048,Rua DAS FIGUEIRAS,2000.0,35.0,57.0,NORTE,ÁGUAS CLARAS,1,1,400.0,463.0,35.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-vila-planalto-brasilia-df-rua-4-689754,Rua 4,650.0,25.0,26.0,VILA PLANALTO,BRASÍLIA,1,0,155.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-area-especial-02-a-modulo-i-792064,Área Especial 02 A Módulo I,1000.0,45.0,22.0,GUARA II,GUARÁ,1,0,150.0,435.0,45.0,0.0,3,5,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-jardim-botanico-brasilia-df-condominio-san-diego-805153,Condomínio San Diego,1500.0,50.54,29.0,JARDIM BOTANICO,BRASÍLIA,1,0,300.0,0.0,50.54,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-clsw-102-bloco-a-124755,CLSW 102 Bloco A,950.0,40.0,23.0,SUDOESTE,BRASÍLIA,1,0,388.0,2329.0,53.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-novo-cruzeiro-df-shces-quadra-1409-bloco-e-149515,SHCES Quadra 1409 Bloco E,1900.0,57.0,33.0,NOVO,CRUZEIRO,2,0,336.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-208-bloco-b-798398,CLN 208 Bloco B,600.0,25.0,24.0,ASA NORTE,BRASÍLIA,1,0,250.0,130.0,30.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-801262,Avenida das Araucárias,1800.0,33.0,54.0,SUL,ÁGUAS CLARAS,1,1,380.0,0.0,1.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-9-769809,Rua 9  - Illuminato Smart Mall,2980.0,63.0,47.0,NORTE,ÁGUAS CLARAS,2,1,442.0,940.0,63.0,63.0,14,6,2,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-cln-7-bloco-e-802662,CLN 7 Bloco E,750.0,35.0,21.0,RIACHO FUNDO,RIACHO FUNDO,1,0,200.0,0.0,0.0,0.0,3,8,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-02-189269,CA 02  - Monumental,1000.0,33.49,29.0,LAGO NORTE,BRASÍLIA,1,0,496.0,147.0,0.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-105-bloco-d-802597,SQN 105 Bloco D,4750.0,115.0,41.0,ASA NORTE,BRASÍLIA,3,1,860.0,182.0,0.0,0.0,1,14,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qnd-35-734296,QND 35,1100.0,43.0,25.0,TAGUATINGA NORTE,TAGUATINGA,1,0,50.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-311-bloco-j-802433,SQN 311 Bloco J,8000.0,224.0,35.0,ASA NORTE,BRASÍLIA,3,1,2184.0,3844.0,224.0,0.0,0,,2,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-5-71159,Rua 5,2050.0,40.0,51.0,NORTE,ÁGUAS CLARAS,1,1,375.0,70.0,40.0,1500.0,0,8,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-316-513939,SQS 316,5500.0,158.0,34.0,ASA SUL,BRASÍLIA,3,1,1500.0,255.0,158.0,0.0,4,2,2,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sul-aguas-claras-df-quadra-207-806591,Quadra 207,2700.0,75.0,36.0,SUL,ÁGUAS CLARAS,2,1,650.0,0.0,82.0,0.0,0,,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-areal-aguas-claras-df-qs-5-798602,QS 5,1700.0,47.0,36.0,AREAL,ÁGUAS CLARAS,2,1,395.0,1718.0,47.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-copaiba-1-798823,COPAIBA 1,2000.0,43.0,46.0,NORTE,ÁGUAS CLARAS,1,1,500.0,700.0,0.0,0.0,13,8,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-320-conjunto-11-785023,QN 320 Conjunto 11,1350.0,45.0,30.0,SAMAMBAIA SUL,SAMAMBAIA,1,1,0.0,0.0,45.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-107-bloco-a-341585,CLN 107 Bloco A,1000.0,28.0,35.0,ASA NORTE,BRASÍLIA,1,0,0.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-213-bloco-d-800159,SQN 213 Bloco D,8000.0,180.0,44.0,ASA NORTE,BRASÍLIA,4,2,1663.0,0.0,180.0,180.0,5,2,2,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-taguatinga-sul-taguatinga-df-csa-2-736085,CSA 2,1400.0,65.0,21.0,TAGUATINGA SUL,TAGUATINGA,2,1,369.0,133.0,85.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-quadra-201-802050,Quadra 201,5800.0,156.0,37.0,SUL,ÁGUAS CLARAS,3,2,735.0,0.0,220.0,0.0,0,,3,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shn-quadra-5-796542,SHN Quadra 5,4200.0,45.0,93.0,ASA NORTE,BRASÍLIA,1,1,0.0,0.0,45.0,0.0,0,,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sudoeste-brasilia-df-sqsw-300-bloco-f-759904,SQSW 300 Bloco F,9500.0,200.0,47.0,SUDOESTE,BRASÍLIA,3,2,2200.0,3313.0,200.0,0.0,0,,1,,Sim
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sclrn-707-bloco-f-800896,SCLRN 707 Bloco F,1800.0,56.0,32.0,ASA NORTE,BRASÍLIA,2,0,0.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-noroeste-brasilia-df-clnw-10-11-lote-c-719334,CLNW 10/11 Lote C,1500.0,34.0,44.0,NOROESTE,BRASÍLIA,1,1,450.0,0.0,34.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-12-779380,Rua 12,2500.0,78.0,32.0,NORTE,ÁGUAS CLARAS,2,1,513.0,1049.0,0.0,0.0,0,,2,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-setor-central-gama-df-quadra-51-688284,Quadra 51,1510.0,75.0,20.0,SETOR CENTRAL,GAMA,3,1,0.0,0.0,0.0,0.0,0,,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-sul-taguatinga-df-csg-3-311739,CSG 3  - Taguà Life,1548.0,37.0,41.0,TAGUATINGA SUL,TAGUATINGA,1,1,332.0,0.0,0.0,33000.0,7,20,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-216-764752,SQS 216,5800.0,162.0,35.0,ASA SUL,BRASÍLIA,3,1,1427.0,3544.0,257.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-shcgn-707-bloco-n-131459,SHCGN 707 BLOCO N,2500.0,52.0,48.0,ASA NORTE,BRASÍLIA,2,0,662.0,213.0,52.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sudoeste-brasilia-df-sqsw-104-bloco-b-754064,SQSW 104 Bloco B,3200.0,116.0,27.0,SUDOESTE,BRASÍLIA,3,1,610.0,2079.0,116.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-taguatinga-sul-taguatinga-df-csb-04-lote-03-803378,CSB 04 Lote 03,1200.0,65.0,18.0,TAGUATINGA SUL,TAGUATINGA,2,0,418.0,157.0,80.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-lago-norte-brasilia-df-ca-10-786952,CA 10,2700.0,53.0,50.0,LAGO NORTE,BRASÍLIA,2,1,738.0,77.0,0.0,0.0,1,,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-taguatinga-norte-taguatinga-df-qnj-58-13515,QNJ 58,1100.0,65.0,16.0,TAGUATINGA NORTE,TAGUATINGA,3,1,425.0,89.0,0.0,0.0,0,,0,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-30-740179,Rua 30  - Edifício Cosmopolitan,1550.0,35.0,44.0,NORTE,ÁGUAS CLARAS,1,1,485.0,0.0,35.0,0.0,7,,1,,
2023-07-21 21:32:16,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-guara-ii-guara-df-qe-19-conjunto-k-799413,QE 19 Conjunto K,3200.0,159.0,20.0,GUARA II,GUARÁ,3,0,0.0,0.0,200.0,0.0,0,,1,,
